event_id,user_id,event_time,event_type,metadata
39e9142c-94bb-4caa-84f4-67080157c275,user_power_4,2026-02-18 12:41:00,page_view,path_/7
40716665-40ad-4313-ba04-6595a12e3ef4,user_power_0,2026-02-18 09:17:00,click,path_/12
8c069504-410c-4fa2-b509-d852192cc461,user_power_2,2026-02-18 17:02:00,add_to_cart,path_/6
307f549f-7725-403f-9666-9d2d249dad13,user_power_4,2026-02-18 23:05:00,add_to_cart,path_/14
0cec9a9d-724c-4deb-ad1f-e5329d7a3f36,user_infrequent_0,2026-02-18 02:00:00,add_to_cart,path_/19
2232face-68e6-4755-bb2c-40f7dc56539c,user_power_17,2026-02-18 07:54:00,click,path_/10
72ae1ef3-5e54-4905-a18c-9d8f7010ef91,user_infrequent_53,2026-02-18 05:32:00,page_view,path_/5
a3c666ac-4775-4f9f-9b2c-30b1429fb1a0,user_infrequent_17,2026-02-18 06:19:00,scroll,path_/1
77d02117-a420-45b8-ad5b-7348070d257c,user_infrequent_9,2026-02-18 13:21:00,scroll,path_/18
fa13024f-d657-4c41-836d-d9e3769bc246,user_power_6,2026-02-18 10:03:00,add_to_cart,path_/10
7df58dcc-900d-44d9-bc04-008e5ff871d0,user_power_13,2026-02-18 14:33:00,page_view,path_/14
31655377-d60b-403f-8198-d7da7812d242,user_power_8,2026-02-18 21:48:00,add_to_cart,path_/16
8f432869-1497-4d3a-b1b5-8716a1b4c88b,user_power_13,2026-02-18 22:34:00,click,path_/6
4ffdfda6-574c-45c3-8e5f-cd9f8c290e39,user_power_11,2026-02-18 14:05:00,page_view,path_/13
03701692-c53a-4a56-b982-8e55cb5f9a38,user_infrequent_45,2026-02-18 23:27:00,scroll,path_/14
63b2829e-bf67-4831-b6c4-a2c9bc8287a8,user_infrequent_38,2026-02-18 17:56:00,scroll,path_/3
3b2ca11c-7e35-43f7-a2cd-816e4cc88e96,user_power_1,2026-02-18 04:00:00,click,path_/17
d61e0d4a-03b4-45e7-b26a-7ff58b330849,user_power_19,2026-02-18 16:57:00,scroll,path_/12
ece0ed66-4da3-43e1-a822-cedc104ddd1b,user_power_3,2026-02-18 01:24:00,add_to_cart,path_/3
31c62020-1e77-461c-84ae-9c9af5bc7eac,user_power_0,2026-02-18 17:46:00,click,path_/5
5842174e-5aeb-404b-bc62-3885603478db,user_power_13,2026-02-18 15:31:00,page_view,path_/1
77f28be6-6e94-4bfe-9c05-669f20ca8af5,user_power_15,2026-02-18 17:51:00,add_to_cart,path_/3
f4bf01be-cf02-48de-91c0-6d159585e1e7,user_power_13,2026-02-18 07:41:00,add_to_cart,path_/12
99fc7c32-a9c2-4334-ab9a-ba7263c738c2,user_infrequent_1,2026-02-18 07:16:00,scroll,path_/13
c826ddde-925c-4a39-9da7-b26832943eb1,user_infrequent_24,2026-02-18 10:20:00,page_view,path_/8
0c65331c-b808-4d4b-9253-ddf019522e5d,user_power_13,2026-02-18 19:26:00,add_to_cart,path_/1
21e3d6bb-13a6-474e-94b0-57260142e747,user_infrequent_68,2026-02-18 11:52:00,scroll,path_/11
f242f852-2261-4179-8b2a-65d09f811607,user_infrequent_7,2026-02-18 17:49:00,click,path_/19
f232bfbb-9690-4c60-a189-f70ab7f44be0,user_infrequent_45,2026-02-18 07:07:00,add_to_cart,path_/6
1b41c5e2-398c-4197-93be-a7c915bbf23b,user_power_11,2026-02-18 23:43:00,click,path_/10
189ed388-9c98-47fd-9139-f29f39e548b0,user_infrequent_27,2026-02-18 17:01:00,add_to_cart,path_/8
7030919f-cd56-4a98-bc55-8cdab968d0c6,user_infrequent_51,2026-02-18 20:02:00,page_view,path_/18
26b45839-5b0b-4be0-a16c-94e58dfef591,user_power_6,2026-02-18 07:59:00,add_to_cart,path_/5
fab56769-c9e1-4cf1-a74e-ad662191a8c7,user_power_8,2026-02-18 16:21:00,scroll,path_/8
17a2e619-087f-4d5b-8db3-23e0e5b0de8e,user_infrequent_59,2026-02-18 14:20:00,click,path_/1
4776eda4-7613-4f2d-b52e-547a4e90818a,user_power_3,2026-02-18 21:20:00,scroll,path_/14
d99eff22-2ef6-4442-abb4-8a765f00db8d,user_power_19,2026-02-18 15:34:00,scroll,path_/3
a5167dfb-01a0-4fc2-be7c-110b0036759f,user_power_10,2026-02-18 16:31:00,click,path_/15
25b52bb0-65fb-4885-b494-e12eb5f24814,user_power_7,2026-02-18 06:45:00,add_to_cart,path_/17
55f8111a-ee8c-411b-a7a6-7dba11ea15c4,user_infrequent_60,2026-02-18 15:20:00,scroll,path_/17
7e0c18c9-9176-4503-a6c9-7a7827bdeead,user_power_8,2026-02-18 21:28:00,page_view,path_/3
93ef73ef-fb53-4acc-94ad-1ff8f53cc0dd,user_power_2,2026-02-18 10:20:00,click,path_/11
e0fd2986-74af-4b0a-ae65-a25ce18e74d8,user_infrequent_47,2026-02-18 11:33:00,scroll,path_/5
12d24d15-de23-4022-b0a0-934216f9dad4,user_infrequent_35,2026-02-18 11:34:00,add_to_cart,path_/3
994a823a-f3a1-4da5-87d7-865b9dc99b2c,user_infrequent_52,2026-02-18 16:04:00,page_view,path_/5
43dfbd0e-30f6-40f4-81e1-d7c213b427fb,user_infrequent_44,2026-02-18 11:39:00,scroll,path_/4
dcd45d61-93e2-4165-bc77-587e8cda92ef,user_power_0,2026-02-18 11:12:00,page_view,path_/6
56aee73e-93eb-4d7c-b7bf-d0e90f23a9f0,user_infrequent_21,2026-02-18 14:34:00,click,path_/10
36684a54-bb82-4aa3-974e-e5d95c71a370,user_power_18,2026-02-18 22:57:00,scroll,path_/10
e222c563-6268-498a-9bfe-ea58dfb2cc45,user_infrequent_6,2026-02-18 22:05:00,add_to_cart,path_/9
840a73f6-dc41-483f-baff-26417df3c3e4,user_power_3,2026-02-18 05:35:00,scroll,path_/19
a7cd7405-e49b-414c-93c0-c4b6df845acb,user_infrequent_8,2026-02-18 14:35:00,scroll,path_/18
2d15fbf0-192d-4615-9ff8-bb477713badc,user_power_10,2026-02-18 23:27:00,page_view,path_/14
3d474d4e-f1d7-4612-9f38-55e536c9dd70,user_power_10,2026-02-18 14:00:00,page_view,path_/19
237e7a6c-f5ef-4b9a-9e5a-ce696f913e63,user_power_6,2026-02-18 11:39:00,click,path_/5
b57882e2-d65b-413b-8e0b-a059492cc050,user_power_1,2026-02-18 15:22:00,add_to_cart,path_/5
0a2cf852-3bb4-4eb4-8e45-0609e017fa3b,user_power_7,2026-02-18 16:19:00,click,path_/4
9d82ab91-3986-4b4b-8a7d-1ed7a293e52d,user_power_4,2026-02-18 16:00:00,scroll,path_/9
a9c7ef82-5cdd-46bd-81e2-7615bb5d8dbc,user_power_2,2026-02-18 17:41:00,click,path_/14
092cfb19-6d8c-4a3f-9247-e871b5c4828c,user_power_8,2026-02-18 16:25:00,scroll,path_/10
fd18ec92-aaf4-48bf-ab5f-ab1b2d7927ba,user_power_19,2026-02-18 18:13:00,page_view,path_/17
019c03a9-7c37-4057-8fc2-881510335a72,user_infrequent_34,2026-02-18 14:32:00,click,path_/12
53284cc2-de67-4ab6-af9c-334186277f8e,user_power_7,2026-02-18 15:04:00,click,path_/9
aac11af2-cd54-4a74-a3e1-eb7549f90051,user_power_10,2026-02-18 15:19:00,page_view,path_/12
0aa90fa2-66b6-48b9-b97d-e3ecb1710a84,user_infrequent_52,2026-02-18 22:07:00,click,path_/6
fd2b69c4-28b0-4fb8-9b21-8b00e2dcd94b,user_infrequent_31,2026-02-18 17:07:00,page_view,path_/18
bce6efcf-30d2-4acf-b1f6-1ab7101697bf,user_power_11,2026-02-18 22:12:00,click,path_/7
575362ba-58da-40d9-8384-17e08e130c83,user_infrequent_71,2026-02-18 21:35:00,page_view,path_/19
1824e378-e2c5-4767-a4d2-d10cc4e1ca4e,user_power_18,2026-02-18 15:40:00,page_view,path_/1
e3bf2563-79a6-4a19-b02e-cb8b530ce782,user_infrequent_78,2026-02-18 13:02:00,scroll,path_/2
953d2504-9003-48d2-bfb9-c4ad70b29084,user_power_18,2026-02-18 07:36:00,scroll,path_/6
136523a3-7e03-4be6-822a-e1d210b799ab,user_power_2,2026-02-18 10:44:00,page_view,path_/17
78ed992f-2c9c-49f0-abd5-8a1430f9bca4,user_power_6,2026-02-18 16:11:00,page_view,path_/19
a887785e-c61c-4768-ad89-fa17b281c006,user_infrequent_45,2026-02-18 14:29:00,scroll,path_/1
ba1e0fde-b7d3-42d4-9dca-0486daf4664a,user_power_10,2026-02-18 09:12:00,scroll,path_/13
b76825a6-9cff-463d-807f-f43cbbcd9a6f,user_power_9,2026-02-18 07:46:00,add_to_cart,path_/17
e4e3ead0-2b53-4f6d-a5ee-1c4f6d16f3b0,user_power_1,2026-02-18 06:56:00,scroll,path_/6
daa1825d-c2e8-4bf7-89ea-c6c3e15279ff,user_infrequent_36,2026-02-18 14:20:00,add_to_cart,path_/11
34ada620-dff5-4a14-8791-8737a7ec9f77,user_power_16,2026-02-18 09:14:00,click,path_/3
df3f6915-b630-4169-9181-5711677aa545,user_infrequent_41,2026-02-18 21:29:00,scroll,path_/13
311bddfd-8dcb-4de9-aa83-bf17fe7473d6,user_infrequent_19,2026-02-18 09:49:00,add_to_cart,path_/13
8b215fc5-45f3-4141-936b-eff15657c357,user_infrequent_3,2026-02-18 17:19:00,scroll,path_/12
7314f68b-7cfc-456e-ac82-7fa812879603,user_power_17,2026-02-18 07:28:00,add_to_cart,path_/1
4d5430dd-7cb8-4e33-83b0-ca160dd13afb,user_infrequent_6,2026-02-18 08:19:00,click,path_/18
663664d8-2c7d-4170-9684-652bb9cf85a3,user_power_12,2026-02-18 14:04:00,scroll,path_/9
246329f6-1578-47e1-8531-b8ee46d86c24,user_power_5,2026-02-18 20:39:00,click,path_/13
f5719faf-392c-46b6-8b81-3f756aacdb6b,user_infrequent_7,2026-02-18 14:20:00,scroll,path_/1
2ee3bdca-2521-4fd5-a3c8-0771bb9eee09,user_infrequent_79,2026-02-18 21:12:00,page_view,path_/6
fcbf59ac-032f-46f6-a3df-87342af86b43,user_infrequent_56,2026-02-18 10:00:00,scroll,path_/4
ac350eaa-aaea-4eda-b46b-028d8d02b1ad,user_power_10,2026-02-18 16:28:00,page_view,path_/12
cb9c40cb-58ed-4bf0-93b0-4ebfe1bbda84,user_power_7,2026-02-18 06:58:00,click,path_/12
d767715b-d1c8-48ed-a5c0-6b9b1fd0f81b,user_infrequent_43,2026-02-18 18:26:00,click,path_/12
b4b59609-c5bd-414e-9ab1-2d232cbc8235,user_power_17,2026-02-18 07:11:00,page_view,path_/8
61f2bb3e-4ad7-4af3-b8a4-08cda830924f,user_power_5,2026-02-18 22:30:00,add_to_cart,path_/1
ebda0b43-6ade-4bcb-87c0-c4541e18c66a,user_infrequent_17,2026-02-18 06:07:00,add_to_cart,path_/16
abb62083-3726-40ff-9069-6eeb815973fc,user_infrequent_33,2026-02-18 22:43:00,scroll,path_/7
544d30b7-a14b-4e77-af3f-a8463bff6acb,user_power_9,2026-02-18 15:00:00,page_view,path_/4
910f13d2-e7bb-4d90-bfcf-8d619ea0ec59,user_power_1,2026-02-18 14:56:00,click,path_/13
bcee3f00-25dc-4014-af9b-a403e93782a5,user_infrequent_68,2026-02-18 10:21:00,page_view,path_/1
f6051132-5be8-4e7e-8467-a7f4e3fe56ce,user_infrequent_49,2026-02-18 11:03:00,click,path_/7
9f7436a8-2217-4e21-af2a-2f8765382043,user_infrequent_12,2026-02-18 09:53:00,scroll,path_/7
8a45d586-730e-4968-9c5f-bc3f69178c25,user_power_0,2026-02-18 15:48:00,click,path_/17
a3954c98-93b8-4efa-b1f7-e013135a0013,user_infrequent_18,2026-02-18 03:59:00,page_view,path_/12
93754e1e-523b-4dd9-af66-14385b674aac,user_infrequent_21,2026-02-18 12:09:00,add_to_cart,path_/9
5c65f5ef-2528-4095-b0ef-ecf8289ca188,user_infrequent_20,2026-02-18 17:31:00,click,path_/9
03839e97-1b8b-49f6-a4ea-98e6a3698f05,user_infrequent_45,2026-02-18 07:50:00,page_view,path_/12
3aa05276-0870-4ed0-b731-669d7a98e85a,user_infrequent_29,2026-02-18 14:08:00,click,path_/10
bc5c15fc-c2d7-44ec-af36-a835cf96ccc1,user_infrequent_6,2026-02-18 11:39:00,page_view,path_/13
8eecdee0-b22d-433f-be73-32c59dc6cb94,user_infrequent_30,2026-02-18 10:56:00,page_view,path_/14
216a138c-9495-4f79-82ba-80e93f900557,user_infrequent_67,2026-02-18 03:22:00,click,path_/16
86e51c19-15e3-4250-92d0-988ef62fad90,user_infrequent_67,2026-02-18 14:21:00,add_to_cart,path_/3
ea4a251a-2fdc-413a-b248-ee71a1c80fba,user_power_1,2026-02-18 14:36:00,add_to_cart,path_/13
0c02d691-e5f7-4031-b438-7aeb993a6274,user_power_6,2026-02-18 08:21:00,page_view,path_/5
d3fc23ba-42e5-47f6-bd18-eb119060f201,user_infrequent_58,2026-02-18 10:00:00,click,path_/15
73d51dbc-3b54-4dd4-90b1-e31cb0b1aa4e,user_power_18,2026-02-18 22:48:00,scroll,path_/3
f107ae43-f9bb-47ce-8923-e52281fa4975,user_power_3,2026-02-18 15:31:00,click,path_/6
536efc41-11a2-47f5-bd32-e4b59155e5f5,user_power_7,2026-02-18 17:07:00,page_view,path_/13
d0680ce9-6201-4648-8491-24959e7c7fe9,user_power_5,2026-02-18 23:11:00,scroll,path_/10
