event_id,user_id,event_time,event_type,metadata
42bc5e10-2aa8-40d9-88c2-dcc10782a6b3,user_power_0,2026-02-23 21:52:00,click,path_/17
955b819d-e0ff-4f4c-9be5-6dc810d35ab4,user_power_9,2026-02-23 17:19:00,click,path_/14
a44b14c2-f488-4cec-9939-0770751f5b93,user_power_9,2026-02-23 11:17:00,page_view,path_/4
d35473c3-541a-467d-b013-ce4472715dfb,user_power_6,2026-02-23 21:35:00,click,path_/3
c1b6f0b3-2a01-45aa-b3d9-65d39cb092aa,user_power_2,2026-02-23 12:06:00,scroll,path_/2
df104ded-e65b-4a69-856a-0f9f44c0c4f8,user_power_12,2026-02-23 18:10:00,scroll,path_/17
36b1a49f-36ad-45a1-8e5c-0c2334825395,user_power_8,2026-02-23 10:56:00,add_to_cart,path_/4
f7f0de9a-516c-46f6-9764-a9d836f19632,user_power_10,2026-02-23 12:17:00,add_to_cart,path_/16
f873e583-6dc4-400e-9e97-bfffe1957ce7,user_power_15,2026-02-23 02:32:00,add_to_cart,path_/12
c00c64d8-85af-4d2f-af0e-8aacd72d8593,user_power_7,2026-02-23 23:01:00,scroll,path_/19
9e116031-48f1-43a5-8431-cce1bf3759d2,user_power_1,2026-02-23 11:34:00,add_to_cart,path_/16
5330c31c-afa1-4e4f-b509-d6f566ef528e,user_power_17,2026-02-23 21:29:00,click,path_/9
36c6b687-570f-4e2e-8db0-8c04eb06da96,user_power_16,2026-02-23 12:27:00,click,path_/17
883cf14c-1058-42ec-aabe-648f56ff6ae8,user_power_10,2026-02-23 08:12:00,page_view,path_/14
e966b844-f6ef-44ab-b9b8-f1583f1d3c8b,user_power_9,2026-02-23 07:29:00,scroll,path_/16
c7d64871-6a9d-4d46-b83d-efa5cbe48121,user_power_6,2026-02-23 20:59:00,click,path_/1
fe308c65-d8ff-4d79-b7a6-03bd930dab6f,user_power_12,2026-02-23 02:24:00,add_to_cart,path_/15
6837f989-8082-4509-bffe-0c86087f871f,user_power_11,2026-02-23 19:50:00,click,path_/14
07e4a6a2-5d85-433c-9333-3063fb9fdfe2,user_power_17,2026-02-23 13:52:00,page_view,path_/11
87c9c536-1478-48c7-94d7-741f30e41dd2,user_power_7,2026-02-23 01:51:00,click,path_/5
0b8bda0a-e95a-4b3e-9896-0d8b735f5c67,user_power_11,2026-02-23 07:19:00,page_view,path_/18
32afe01e-2d89-49ab-bc8b-60340989c262,user_power_0,2026-02-23 05:05:00,add_to_cart,path_/12
68efc058-c5f6-4327-8324-3345a8d30111,user_power_14,2026-02-23 06:34:00,add_to_cart,path_/11
f6a32db9-a669-409e-9196-2e4c1342eb8c,user_power_9,2026-02-23 05:02:00,scroll,path_/12
664e8513-48f7-4255-a735-85c06605a860,user_power_15,2026-02-23 12:17:00,add_to_cart,path_/3
87fa7e5c-e5a6-4935-9168-e04096c4c4a6,user_power_5,2026-02-23 21:47:00,click,path_/12
7128dc59-8db0-451a-a5d4-ae887a84e039,user_power_0,2026-02-23 05:10:00,add_to_cart,path_/13
5a4fa7cb-08a7-4345-880b-b5750717eaba,user_power_17,2026-02-23 09:38:00,add_to_cart,path_/17
68342364-0602-45b7-9258-b4987274d6f3,user_power_17,2026-02-23 07:52:00,click,path_/16
3ced2aef-fc44-4b1f-972d-2e2d7de17810,user_power_4,2026-02-23 02:57:00,page_view,path_/7
db4663e9-7d71-4c9a-a7fc-ad60ef35c503,user_power_5,2026-02-23 05:15:00,scroll,path_/17
fab26ddb-d239-4a1f-9067-e442e67c5f95,user_power_17,2026-02-23 19:45:00,add_to_cart,path_/8
cdf3966a-1244-473f-8758-19ea65cc6a42,user_power_9,2026-02-23 11:36:00,add_to_cart,path_/4
a6549bd2-fe34-4265-85c4-8cfa7b0d151d,user_power_7,2026-02-23 19:46:00,scroll,path_/1
39bb816f-59d6-4d32-bf60-d71c5539707f,user_power_15,2026-02-23 10:48:00,click,path_/17
cd4afc3a-64ac-4c01-a01a-65d83f3fd774,user_power_19,2026-02-23 10:29:00,scroll,path_/4
c49b3e0a-4244-4ff1-9a08-4c4421599724,user_power_19,2026-02-23 16:54:00,add_to_cart,path_/2
6a558334-6da7-4255-a78e-2a7620a52b0c,user_power_1,2026-02-23 00:06:00,page_view,path_/17
50b78014-3cc9-4a5b-817c-3ec1554903f3,user_power_9,2026-02-23 20:45:00,page_view,path_/14
b5336a3f-02c1-4f34-b6bd-7e73b0af5c16,user_power_3,2026-02-23 18:08:00,add_to_cart,path_/8
24ec89ec-eebc-44d6-a3b6-d008423d1ada,user_power_8,2026-02-23 10:50:00,scroll,path_/10
510b5fff-e611-4ced-b25a-7a0a21d2cb6c,user_power_3,2026-02-23 01:53:00,scroll,path_/3
b152c737-0b3d-459c-bd48-81c2bffe0854,user_power_1,2026-02-23 03:41:00,click,path_/19
0da576b2-335f-40c6-8cc0-c88cfcd6b0ec,user_power_15,2026-02-23 12:29:00,click,path_/6
2ee0a503-5a3b-411b-8cbd-971bcd243871,user_power_11,2026-02-23 18:28:00,add_to_cart,path_/19
00958e4d-a2e6-45f3-97c6-4993c3e0eaef,user_power_19,2026-02-23 06:52:00,scroll,path_/3
36efcc48-a365-4358-992d-c9f017809417,user_power_13,2026-02-23 19:16:00,add_to_cart,path_/16
f0e2cdc7-8a74-4dbd-926b-069d02c9f607,user_power_7,2026-02-23 03:44:00,page_view,path_/19
354bb17f-e1da-45c8-8469-f00dd1025402,user_power_14,2026-02-23 08:29:00,scroll,path_/17
8045cdfd-bca9-4270-99f0-cf81b15368d4,user_power_6,2026-02-23 06:26:00,scroll,path_/3
26a38149-6d2b-4d5d-b8d0-911899759c17,user_power_9,2026-02-23 17:52:00,click,path_/1
d95ad318-6027-4c16-8cda-2e482552557d,user_power_4,2026-02-23 22:33:00,page_view,path_/6
5ad43da7-3a00-4dcf-8ee8-ed6ff149569e,user_power_13,2026-02-23 09:54:00,click,path_/15
87cd6ae1-6a10-4c92-8d76-c3963d62e2f6,user_power_12,2026-02-23 16:23:00,scroll,path_/17
485a4514-b3fa-43cb-9861-d76ffd7606f9,user_power_0,2026-02-23 04:12:00,click,path_/10
5c38d61e-3e03-4765-8e50-045fa9739c0b,user_power_14,2026-02-23 06:17:00,page_view,path_/15
ff3bae12-2d5c-483b-bd72-f1c5938724cb,user_power_8,2026-02-23 11:26:00,page_view,path_/6
44ae959e-f47e-426b-ac05-156f7ba05378,user_power_19,2026-02-23 04:56:00,click,path_/14
37964d34-e467-4f37-9398-4ce5ab2db083,user_power_10,2026-02-23 00:45:00,scroll,path_/12
7054e855-9f0b-45b1-b3b1-75408d1d8305,user_power_10,2026-02-23 08:42:00,click,path_/5
f8b16ad9-5fdf-4a33-9fda-c2250bc632ca,user_power_7,2026-02-23 18:00:00,scroll,path_/5
6f6677c6-210b-43b6-8d19-542d8abe975f,user_power_9,2026-02-23 14:42:00,page_view,path_/10
81dd8dd1-9825-4501-86bd-dadc5eed0ee3,user_power_11,2026-02-23 01:09:00,click,path_/10
9041db39-a246-4e3f-be38-436bcb6dd1ac,user_power_14,2026-02-23 22:29:00,scroll,path_/18
0eda7a69-f760-4b11-b6ef-c7d1bb853a03,user_power_14,2026-02-23 12:46:00,click,path_/11
8206f0fb-82ba-437c-a0e9-4fe2d1fd9ccd,user_power_17,2026-02-23 11:40:00,scroll,path_/17
410097e2-a437-412e-9c2b-eb4aa140b12e,user_power_8,2026-02-23 11:38:00,scroll,path_/18
dc433310-15cd-43d8-afdb-a06e8d7746d3,user_power_16,2026-02-23 12:26:00,click,path_/4
1dca3e18-7c89-4399-a847-39b8d6871677,user_power_4,2026-02-23 20:13:00,add_to_cart,path_/12
ce9d9064-2205-4106-9e37-f08bc37cda6d,user_power_10,2026-02-23 01:21:00,scroll,path_/12
ccc7a2d8-71eb-4e8f-8be1-8e775f09b077,user_power_15,2026-02-23 07:54:00,click,path_/19
19e4fb08-13d0-4146-a1c0-657bf87a3fe6,user_power_19,2026-02-23 12:58:00,page_view,path_/15
6c45ad1c-907d-4428-a629-d1214a94570c,user_power_8,2026-02-23 07:31:00,add_to_cart,path_/7
70f03232-2a12-4660-a455-e91222c9a80b,user_power_15,2026-02-23 02:47:00,add_to_cart,path_/3
5e00fea1-4fe5-438d-86ce-be00f19ea656,user_power_0,2026-02-23 23:57:00,page_view,path_/14
a71be078-eee7-4c99-9b28-0c1be1c358af,user_power_7,2026-02-23 20:23:00,page_view,path_/12
c76e714f-f7f6-4615-b3c8-a60ab6944244,user_power_13,2026-02-23 07:54:00,page_view,path_/18
84069bb5-bd66-42cc-9472-9d3cfad0f7ec,user_power_15,2026-02-23 17:25:00,add_to_cart,path_/7
171e2aad-98fe-4013-a5c0-9dd838d18892,user_power_4,2026-02-23 05:55:00,page_view,path_/1
cafefa81-6bc0-4347-9173-05be34415173,user_power_2,2026-02-23 22:53:00,click,path_/4
278eba42-757e-4f3e-a7f5-e80dc1856e86,user_power_0,2026-02-23 21:48:00,scroll,path_/4
8a42079e-e3a3-4bde-8d53-e0f16189c0ba,user_power_1,2026-02-23 21:22:00,click,path_/17
cba586dc-4e93-4da6-9991-d9ed172368bb,user_power_2,2026-02-23 00:39:00,scroll,path_/17
c7423313-2aa0-4e7c-9ace-e9c088ac4703,user_power_14,2026-02-23 10:05:00,add_to_cart,path_/19
5524e870-7171-4838-85c2-044bcea7dffb,user_power_12,2026-02-23 19:10:00,add_to_cart,path_/16
4a112fb8-08ce-464b-aa8f-7122e6561655,user_power_3,2026-02-23 03:35:00,click,path_/12
6e44c912-bbb2-46a1-90dc-a2da175c98e4,user_power_19,2026-02-23 00:41:00,page_view,path_/5
2839c7e5-45a3-4228-91a6-1c468fdd2e44,user_power_3,2026-02-23 08:30:00,add_to_cart,path_/13
359e5309-7c45-4cf0-8da4-82d22000af8b,user_power_8,2026-02-23 11:53:00,page_view,path_/11
13437e4c-f8fc-48e0-b780-7ac39a6f41dd,user_power_2,2026-02-23 14:45:00,scroll,path_/4
45a0cacc-e031-42c7-8aca-9e71795aacbf,user_power_10,2026-02-23 03:54:00,page_view,path_/12
3d16d63a-0770-4c26-a475-4647efeff68b,user_power_9,2026-02-23 16:14:00,add_to_cart,path_/12
d5b200ac-76c0-40ee-826f-a7346db4325c,user_power_11,2026-02-23 17:01:00,scroll,path_/4
6798b6d3-7739-4910-9f79-a18d619de107,user_power_5,2026-02-23 06:38:00,click,path_/4
2db6e3c0-5ace-439b-b0a4-c63ce21cfd69,user_power_6,2026-02-23 21:47:00,add_to_cart,path_/6
eec969e0-90d5-4827-99e1-cc374a1986a1,user_power_2,2026-02-23 13:58:00,add_to_cart,path_/16
4f0c9858-cf6d-401b-a70a-337ddd59423d,user_power_7,2026-02-23 01:17:00,page_view,path_/17
0496a261-c4a2-416c-903e-3c846432b6b0,user_power_14,2026-02-23 16:10:00,click,path_/19
240947f2-2132-40ca-9f4e-bbde6e1f2984,user_power_14,2026-02-23 15:54:00,scroll,path_/1
f4944a85-83b9-4248-97f4-059f226b6d57,user_power_10,2026-02-23 16:13:00,page_view,path_/16
f8986ec5-0fee-47ee-a996-ed312eff9c6d,user_power_10,2026-02-23 23:19:00,add_to_cart,path_/3
6f396d0f-3955-464f-8ecf-686de953e4cc,user_power_15,2026-02-23 23:04:00,page_view,path_/9
4207656c-9b7c-46f6-9693-11faebd55bd8,user_power_18,2026-02-23 05:46:00,scroll,path_/1
cf223681-52f1-412a-bb28-63d2b12af4d3,user_power_2,2026-02-23 04:18:00,scroll,path_/11
5139af4c-bba6-467c-8caa-744a45e4cf24,user_power_1,2026-02-23 14:31:00,add_to_cart,path_/16
78c1cd28-9687-45a8-bfee-e83bfd1bb487,user_power_12,2026-02-23 16:13:00,page_view,path_/8
8c18458d-380b-4b10-99ff-ce4d1466bfc4,user_power_14,2026-02-23 09:42:00,scroll,path_/19
80129ae1-4569-474b-a33d-fdcf363d1cbe,user_power_13,2026-02-23 01:16:00,scroll,path_/16
42301b17-fa1f-4f1f-b8b1-5e762eac2660,user_power_10,2026-02-23 21:40:00,page_view,path_/3
f732e1b3-838e-40d7-94f9-5ebb9ade54a2,user_power_12,2026-02-23 12:44:00,add_to_cart,path_/18
ae205f69-4e97-4be0-955d-d33d1065bd38,user_power_10,2026-02-23 22:55:00,click,path_/9
69b89886-089c-473e-8918-4ea1d94f72a8,user_power_17,2026-02-23 12:39:00,page_view,path_/18
685aa356-bb82-4065-b7ea-350198452cf6,user_power_18,2026-02-23 22:24:00,scroll,path_/14
4a76048b-6f53-4368-86d5-54e0aeab632e,user_power_14,2026-02-23 09:04:00,page_view,path_/7
747fe205-b9a1-4b3b-bfba-d3580d3ee3f4,user_power_10,2026-02-23 04:32:00,click,path_/19
359af565-7d09-4229-a7b2-ee5c3c87e612,user_power_4,2026-02-23 11:10:00,scroll,path_/2
987c6bfb-cc9d-45ad-bb91-ad5b486cd092,user_power_7,2026-02-23 19:56:00,add_to_cart,path_/6
bb91e237-2c79-4d89-b966-bcb062724864,user_power_9,2026-02-23 07:21:00,page_view,path_/11
f128d481-bb15-4fca-a551-931d80d96192,user_power_11,2026-02-23 22:41:00,scroll,path_/1
a4cd4845-c551-4c60-b8e0-871c497dfac9,user_power_3,2026-02-23 12:01:00,click,path_/5
1405bdac-adbb-41a5-9e94-e2c80571c0d9,user_power_11,2026-02-23 14:40:00,click,path_/16
444bddad-17d2-4031-ae2d-7858deccc900,user_power_9,2026-02-23 20:18:00,add_to_cart,path_/7
33513d43-4fcc-4122-8540-cc625c69f524,user_power_6,2026-02-23 17:10:00,page_view,path_/4
41da274f-ea46-4164-9ea8-5bdd318d223c,user_power_4,2026-02-23 05:38:00,scroll,path_/2
cef5d926-fba9-4b11-acbb-8036b66f9dd2,user_power_6,2026-02-23 13:11:00,page_view,path_/14
9c304fcc-3de5-4378-89f9-65d4341287d1,user_power_18,2026-02-23 22:38:00,add_to_cart,path_/19
a49346a5-69c2-4f2d-9421-c3139df23612,user_power_19,2026-02-23 06:34:00,scroll,path_/14
1adf92b6-3783-4cf3-981a-5cada38ec4a3,user_power_9,2026-02-23 17:04:00,click,path_/8
f2218a61-18b8-4b49-8c00-a9add3621d1b,user_power_3,2026-02-23 04:21:00,add_to_cart,path_/13
6ac597a9-d82c-453f-9297-1c671d4e5a3d,user_power_13,2026-02-23 03:54:00,scroll,path_/11
4ca4b3aa-875c-4ea2-8122-79815d130e8a,user_power_5,2026-02-23 05:05:00,scroll,path_/7
6c46443f-50bb-4f7e-bf9a-3b5e39360264,user_power_18,2026-02-23 13:24:00,scroll,path_/11
1274b0c5-085a-402b-a555-d2fa4210b699,user_power_1,2026-02-23 04:26:00,scroll,path_/15
fda5c104-f45f-413e-ac86-0f21b40043f4,user_power_5,2026-02-23 22:48:00,click,path_/18
ab808aa6-7832-4556-9b46-eabe4c31c8a3,user_power_15,2026-02-23 09:27:00,scroll,path_/2
0a4a4ecc-254b-45f0-8adb-f573d7f95a19,user_power_11,2026-02-23 22:40:00,click,path_/2
46dfc110-60a8-42c3-be94-16b4fe52425c,user_power_17,2026-02-23 09:52:00,scroll,path_/14
0781decb-06a5-4d65-8fdd-d67834b6d77f,user_power_19,2026-02-23 17:59:00,page_view,path_/10
efcd7039-1d9a-4b92-a507-841e944dc088,user_power_11,2026-02-23 21:12:00,add_to_cart,path_/3
1f5ebbc6-8b27-4b10-ad5c-15e4f1c2cdb9,user_power_9,2026-02-23 15:10:00,click,path_/2
999f24bd-3053-4702-8c5d-18264db59f93,user_power_1,2026-02-23 23:01:00,page_view,path_/15
c205db99-7932-44ea-9af0-630b756c4c6f,user_power_0,2026-02-23 03:32:00,click,path_/11
f6b9673f-49fe-4a98-a41a-d12fc85b215c,user_power_5,2026-02-23 18:08:00,scroll,path_/14
1f52a44d-cfaa-46e6-8e9d-8cb1c95aba41,user_power_11,2026-02-23 13:50:00,scroll,path_/2
d80448c5-47c9-4e0d-919c-72b1463bc360,user_power_11,2026-02-23 21:22:00,page_view,path_/16
9b8d0e70-d6f6-4fb9-aa9e-b7200dfb9c13,user_power_10,2026-02-23 04:27:00,scroll,path_/4
7a842389-dbde-4f34-8fdb-10df2516ff46,user_power_13,2026-02-23 03:30:00,click,path_/4
5563da01-8b68-4fad-86f0-a2e1594523a6,user_power_7,2026-02-23 20:53:00,scroll,path_/6
ea0e0382-1934-436e-b009-9f620214c055,user_power_3,2026-02-23 06:46:00,add_to_cart,path_/17
5edf73d3-1ee4-4e7a-a86f-89fcb73a7229,user_power_6,2026-02-23 08:57:00,add_to_cart,path_/5
35578cb6-77f7-4b84-97fb-8ce8816e4173,user_power_5,2026-02-23 22:46:00,scroll,path_/8
d17c0e7c-745a-4b2f-8330-3e7bc0c13275,user_power_17,2026-02-23 04:25:00,add_to_cart,path_/2
32f46c13-9787-41e2-8b45-8dcbeb347ce5,user_power_11,2026-02-23 05:18:00,add_to_cart,path_/14
576d1224-ac44-4190-ab11-f50fe0a559d4,user_power_13,2026-02-23 16:05:00,click,path_/10
832d5466-6e56-4e0b-8caa-3b5e2e9290f0,user_power_5,2026-02-23 06:59:00,page_view,path_/15
c994f032-da15-43d2-a652-f400e286a043,user_power_0,2026-02-23 18:12:00,click,path_/9
db45ee18-c807-4c4c-9c67-9d562ca8cfd9,user_power_11,2026-02-23 07:05:00,scroll,path_/2
1da9367e-4b1a-4d6e-8f15-97a1f177f7e9,user_power_8,2026-02-23 01:54:00,scroll,path_/1
cd8064da-ec18-49b1-82d5-75e7bd3ebc63,user_power_10,2026-02-23 01:13:00,click,path_/7
e23533bc-7bf2-446c-b5d5-33d8cd634a99,user_power_7,2026-02-23 18:01:00,page_view,path_/16
967b10ec-daea-43d4-a7f1-10042e84007a,user_power_12,2026-02-23 11:25:00,scroll,path_/6
f3c3abc4-e469-46f0-8c0d-acf0a10faa4b,user_power_18,2026-02-23 13:27:00,add_to_cart,path_/3
21173113-7adb-44fd-ae1f-9ebeb60e383a,user_power_1,2026-02-23 21:17:00,scroll,path_/14
ff5685b1-0f1e-44c7-8e2f-8aa45cda6a53,user_power_19,2026-02-23 00:25:00,scroll,path_/6
1fdb9eae-b341-4f48-b479-f67a248d2722,user_power_1,2026-02-23 22:30:00,add_to_cart,path_/17
0b0e3f8b-f91a-4af2-ba57-bd01185e77f0,user_power_8,2026-02-23 20:13:00,click,path_/14
806dbf4e-55fd-437d-9d3e-616686e0886b,user_power_15,2026-02-23 18:36:00,click,path_/7
09575ed9-bc9d-4bc8-8640-67a3c2f3191b,user_power_8,2026-02-23 00:46:00,page_view,path_/1
e30ee151-7b3d-4492-8c41-f386422d6148,user_power_19,2026-02-23 22:27:00,add_to_cart,path_/19
07b03f97-6df2-4471-8747-2fa9938df174,user_power_7,2026-02-23 18:19:00,page_view,path_/14
f232ea5b-24c5-4749-ae5b-d096cae343cd,user_power_10,2026-02-23 12:36:00,click,path_/15
75b92778-7bba-4a2f-a446-93b99ee14545,user_power_16,2026-02-23 09:00:00,page_view,path_/4
4d0e5e3e-42c2-4b0c-b35a-95470db9cfe8,user_power_12,2026-02-23 15:13:00,scroll,path_/8
e22491f7-8127-441f-91fe-8bfc1929b768,user_power_1,2026-02-23 00:55:00,scroll,path_/10
6e05f16f-4bbd-445b-a24f-16057ecf93da,user_power_16,2026-02-23 14:51:00,page_view,path_/13
16356eaa-e1ac-43d2-8322-03d492d4ffb3,user_power_11,2026-02-23 01:01:00,page_view,path_/7
1c3c871b-3b0a-4bec-823d-3be56e8cff81,user_power_15,2026-02-23 22:13:00,add_to_cart,path_/11
f4dc0240-1915-4f9d-8c11-3c2b6b768ac6,user_power_10,2026-02-23 15:30:00,click,path_/3
da33a597-737b-458c-83f2-565cf58aea18,user_power_18,2026-02-23 23:39:00,page_view,path_/19
2e3aa413-1bb9-46b3-a66d-c9de4a98aba7,user_power_17,2026-02-23 12:03:00,scroll,path_/14
b129461d-69fd-447b-ab9b-569434ef251a,user_power_12,2026-02-23 15:40:00,add_to_cart,path_/15
9d7c635f-13e1-4571-b622-963fe76e0707,user_power_15,2026-02-23 15:48:00,page_view,path_/11
e32af559-2846-4764-9f24-e2509768ba2a,user_power_11,2026-02-23 13:26:00,page_view,path_/19
02607890-69bf-4e4f-8c46-781840e43eb0,user_power_5,2026-02-23 11:26:00,click,path_/7
d7548f10-46ca-43cb-82bc-d6177fcba652,user_power_12,2026-02-23 03:26:00,scroll,path_/16
09382f83-b9f6-47ee-96dd-db62d24398b6,user_power_9,2026-02-23 03:00:00,click,path_/3
20080869-a1b6-4e69-ac7b-78ae1959e7e8,user_power_1,2026-02-23 11:59:00,add_to_cart,path_/9
5c68cf98-574e-489d-9b0a-d2b0be71e17a,user_power_15,2026-02-23 09:03:00,scroll,path_/19
3b9a0aec-e9d1-4c89-9388-0f1122547c5f,user_power_15,2026-02-23 10:51:00,add_to_cart,path_/10
ff78d30b-aefc-4001-9669-ad397da83731,user_power_3,2026-02-23 09:34:00,scroll,path_/6
9dfe3bc6-b7d3-43f7-85e4-046a006aaf4a,user_power_12,2026-02-23 15:58:00,page_view,path_/18
d0a2937c-3b21-4ef1-9051-911d04e49bcf,user_power_7,2026-02-23 03:06:00,page_view,path_/2
09436e26-0968-4075-a6f2-e22d5144ace8,user_power_10,2026-02-23 22:35:00,scroll,path_/18
f049a044-a38a-4592-9259-d431f2bf539e,user_power_19,2026-02-23 18:22:00,scroll,path_/8
2a3f89a7-3cc2-43c8-9625-13ef6f762162,user_power_2,2026-02-23 18:31:00,scroll,path_/17
7ae63679-2c18-4785-8f9f-a0a83688ecfc,user_power_19,2026-02-23 22:21:00,page_view,path_/10
41cb7c74-c8f7-4208-856e-5903d5b1be11,user_power_11,2026-02-23 00:58:00,click,path_/15
9d50345a-1ac0-4089-8ed7-3323a30b60cb,user_power_7,2026-02-23 09:02:00,click,path_/19
8ed1bfc7-de2e-4f1c-97f8-e8cf52a6e2fc,user_power_7,2026-02-23 05:12:00,page_view,path_/1
3c30bb84-71d0-47a3-b2c8-b22f54399c07,user_power_19,2026-02-23 16:30:00,scroll,path_/9
67948f61-3ef6-42dc-8264-6811e5b4671e,user_power_1,2026-02-23 22:52:00,scroll,path_/13
8230fbe3-727f-4b47-b2ab-51b4e911cb2d,user_power_9,2026-02-23 05:18:00,page_view,path_/2
5d9f755d-7b96-4cc4-ac52-4d72c44cb618,user_power_9,2026-02-23 14:33:00,page_view,path_/10
03a18fb7-a11f-44e1-bfe1-2bf28cb454ec,user_power_10,2026-02-23 22:59:00,add_to_cart,path_/6
c244975c-7421-4863-98e7-d0c67fa8f029,user_power_7,2026-02-23 23:03:00,add_to_cart,path_/7
d58d3b81-826c-49b5-941a-dcaf878f44df,user_power_9,2026-02-23 11:14:00,page_view,path_/10
86aedc55-d1b3-4fc3-b10c-d03cd1ceb199,user_power_17,2026-02-23 07:51:00,scroll,path_/18
5ad35ad1-9b9c-4f32-95f7-7b1b923f506d,user_power_8,2026-02-23 10:35:00,scroll,path_/14
037ba607-c93e-44bf-b074-dabea143a517,user_power_2,2026-02-23 12:02:00,page_view,path_/4
bd1e7591-5196-4a11-8b52-f9e28029ab5d,user_power_8,2026-02-23 10:59:00,add_to_cart,path_/8
ab8052a7-57ca-43eb-998c-0b6b941b3409,user_power_15,2026-02-23 15:49:00,add_to_cart,path_/7
7406bdc1-a31e-459f-ae89-2003209726bb,user_power_19,2026-02-23 06:33:00,page_view,path_/18
418459b1-dd7d-4fc3-9c92-c54eba0b25e9,user_power_8,2026-02-23 12:35:00,click,path_/7
3559fd4b-3283-499f-9a31-ba7f3d05df97,user_power_10,2026-02-23 20:03:00,click,path_/8
631b4292-171b-4755-96fb-4d1731cc0339,user_power_8,2026-02-23 20:25:00,page_view,path_/5
3b2eaf6f-e08e-4921-823f-bc41ffc5fb6b,user_power_11,2026-02-23 05:47:00,add_to_cart,path_/7
8ad248bb-802a-4db8-8721-1c9ce1e872ac,user_power_11,2026-02-23 00:46:00,click,path_/11
58259f4e-38f5-42ec-8834-8e9f4725e987,user_power_13,2026-02-23 03:35:00,page_view,path_/19
9f52b546-9637-4cba-a57f-93a9f5ca58f0,user_power_8,2026-02-23 08:17:00,add_to_cart,path_/9
4fca28af-a2c7-423f-91b9-056dad2ab820,user_power_10,2026-02-23 08:41:00,add_to_cart,path_/19
7a28f581-27ff-4d41-b241-4665f6ca4e85,user_power_0,2026-02-23 16:52:00,click,path_/11
55e15e5e-93b2-438b-a647-488ef963e243,user_power_9,2026-02-23 17:46:00,scroll,path_/19
ddb74d15-73bc-4999-aac0-3da40b50d966,user_power_6,2026-02-23 10:10:00,add_to_cart,path_/12
f52c9953-428c-4175-a32e-7192200e72a6,user_power_14,2026-02-23 09:27:00,click,path_/11
3e1ebdfd-efa8-4273-8803-569390869d2d,user_power_13,2026-02-23 14:33:00,page_view,path_/3
c3d4134b-f295-412f-98ae-6640c0d01183,user_power_7,2026-02-23 01:11:00,click,path_/14
9a9263ef-a8b8-4ff7-97a6-ee2a5fa07ae6,user_power_9,2026-02-23 09:58:00,page_view,path_/5
8d33175d-3119-48eb-a4a8-2ea6f809e8be,user_power_7,2026-02-23 02:37:00,scroll,path_/9
